employee_id,name,department,job_role,skill_name,proficiency_level
92,Spencer Kennedy,Finance,Accountant,Auditing,Beginner
92,Spencer Kennedy,Finance,Accountant,Agile Methodology,Beginner
92,Spencer Kennedy,Finance,Accountant,Tax Compliance,Beginner
93,Daniel Williams,Sales,Account Manager,Data Literacy,Intermediate
93,Daniel Williams,Sales,Account Manager,Contract Negotiation,Intermediate
93,Daniel Williams,Sales,Account Manager,Account Planning,Intermediate
93,Daniel Williams,Sales,Account Manager,CRM (Salesforce),Intermediate
94,Bonnie Robinson,Support,Helpdesk,Critical Thinking,Intermediate
94,Bonnie Robinson,Support,Helpdesk,Hardware Support,Intermediate
94,Bonnie Robinson,Support,Helpdesk,Customer Service,Intermediate
94,Bonnie Robinson,Support,Helpdesk,Active Directory,Intermediate
95,Amy Bowers,Support,Support Engineer,Troubleshooting,Advanced
95,Amy Bowers,Support,Support Engineer,ITIL,Advanced
95,Amy Bowers,Support,Support Engineer,Bash Scripting,Advanced
95,Amy Bowers,Support,Support Engineer,SQL,Advanced
95,Amy Bowers,Support,Support Engineer,Agile Methodology,Advanced
96,Cody Jackson,Marketing,Content Lead,SEO,Advanced
96,Cody Jackson,Marketing,Content Lead,Team Leadership,Advanced
96,Cody Jackson,Marketing,Content Lead,Content Strategy,Advanced
96,Cody Jackson,Marketing,Content Lead,Editorial Planning,Advanced
96,Cody Jackson,Marketing,Content Lead,Data Literacy,Advanced
96,Cody Jackson,Marketing,Content Lead,Copywriting,Advanced
97,Darlene Neal,HR,HR Manager,Talent Acquisition,Intermediate
97,Darlene Neal,HR,HR Manager,Leadership,Intermediate
97,Darlene Neal,HR,HR Manager,Communication,Intermediate
97,Darlene Neal,HR,HR Manager,Employee Relations,Intermediate
98,Joshua Garcia,Marketing,Content Lead,SEO,Advanced
98,Joshua Garcia,Marketing,Content Lead,Brand Storytelling,Advanced
98,Joshua Garcia,Marketing,Content Lead,Content Strategy,Advanced
98,Joshua Garcia,Marketing,Content Lead,Editorial Planning,Advanced
98,Joshua Garcia,Marketing,Content Lead,Communication,Advanced
99,Peggy French,HR,HR Executive,HR Operations,Advanced
99,Peggy French,HR,HR Executive,Communication,Advanced
99,Peggy French,HR,HR Executive,Data Literacy,Advanced
99,Peggy French,HR,HR Executive,Recruitment,Advanced
99,Peggy French,HR,HR Executive,HRIS,Advanced
100,Sean Davis DDS,Sales,Account Manager,Agile Methodology,Intermediate
100,Sean Davis DDS,Sales,Account Manager,Upselling,Intermediate
100,Sean Davis DDS,Sales,Account Manager,Account Planning,Intermediate
100,Sean Davis DDS,Sales,Account Manager,CRM (Salesforce),Intermediate
101,Denise Rush,HR,HR Manager,Labor Law,Advanced
101,Denise Rush,HR,HR Manager,Talent Acquisition,Advanced
101,Denise Rush,HR,HR Manager,Critical Thinking,Advanced
101,Denise Rush,HR,HR Manager,Leadership,Advanced
101,Denise Rush,HR,HR Manager,Performance Management,Advanced
101,Denise Rush,HR,HR Manager,Employee Relations,Advanced
102,Matthew Glenn,HR,HR Executive,HR Operations,Advanced
102,Matthew Glenn,HR,HR Executive,Onboarding,Advanced
102,Matthew Glenn,HR,HR Executive,Communication,Advanced
102,Matthew Glenn,HR,HR Executive,HRIS,Advanced
102,Matthew Glenn,HR,HR Executive,Agile Methodology,Advanced
103,Kathleen Reed,Sales,Account Manager,Contract Negotiation,Advanced
103,Kathleen Reed,Sales,Account Manager,Client Retention,Advanced
103,Kathleen Reed,Sales,Account Manager,Upselling,Advanced
103,Kathleen Reed,Sales,Account Manager,CRM (Salesforce),Advanced
103,Kathleen Reed,Sales,Account Manager,Data Literacy,Advanced
104,Samuel Fletcher,Support,Support Engineer,Troubleshooting,Advanced
104,Samuel Fletcher,Support,Support Engineer,Customer Support,Advanced
104,Samuel Fletcher,Support,Support Engineer,ITIL,Advanced
104,Samuel Fletcher,Support,Support Engineer,Critical Thinking,Advanced
104,Samuel Fletcher,Support,Support Engineer,SQL,Advanced
105,Debra Holt,Marketing,SEO Analyst,Google Analytics,Advanced
105,Debra Holt,Marketing,SEO Analyst,Ahrefs / SEMrush,Advanced
105,Debra Holt,Marketing,SEO Analyst,Communication,Advanced
105,Debra Holt,Marketing,SEO Analyst,Google Search Console,Advanced
106,Jennifer Roberts,Finance,Accountant,QuickBooks,Advanced
106,Jennifer Roberts,Finance,Accountant,Auditing,Advanced
106,Jennifer Roberts,Finance,Accountant,ERP Systems,Advanced
106,Jennifer Roberts,Finance,Accountant,Financial Accounting,Advanced
106,Jennifer Roberts,Finance,Accountant,Agile Methodology,Advanced
107,Kaitlyn Kramer,IT,Developer,Git,Advanced
107,Kaitlyn Kramer,IT,Developer,Docker,Advanced
107,Kaitlyn Kramer,IT,Developer,REST APIs,Advanced
107,Kaitlyn Kramer,IT,Developer,System Design,Advanced
107,Kaitlyn Kramer,IT,Developer,SQL,Advanced
107,Kaitlyn Kramer,IT,Developer,Agile Methodology,Advanced
108,Paul Kennedy,HR,HR Executive,HR Operations,Advanced
108,Paul Kennedy,HR,HR Executive,Recruitment,Advanced
108,Paul Kennedy,HR,HR Executive,Onboarding,Advanced
108,Paul Kennedy,HR,HR Executive,Agile Methodology,Advanced
109,Joshua Eaton,Support,Support Engineer,Linux,Advanced
109,Joshua Eaton,Support,Support Engineer,Customer Support,Advanced
109,Joshua Eaton,Support,Support Engineer,ITIL,Advanced
109,Joshua Eaton,Support,Support Engineer,Critical Thinking,Advanced
109,Joshua Eaton,Support,Support Engineer,SQL,Advanced
110,David Guerrero,IT,Developer,Git,Advanced
110,David Guerrero,IT,Developer,Docker,Advanced
110,David Guerrero,IT,Developer,REST APIs,Advanced
110,David Guerrero,IT,Developer,System Design,Advanced
110,David Guerrero,IT,Developer,Critical Thinking,Advanced
110,David Guerrero,IT,Developer,SQL,Advanced
111,Brian Wilson,Support,Helpdesk,Hardware Support,Intermediate
111,Brian Wilson,Support,Helpdesk,Windows OS,Intermediate
111,Brian Wilson,Support,Helpdesk,Agile Methodology,Intermediate
111,Brian Wilson,Support,Helpdesk,Ticketing Systems,Intermediate
112,Alexis Petty,IT,Engineer,Python,Advanced
112,Alexis Petty,IT,Engineer,Git,Advanced
112,Alexis Petty,IT,Engineer,Linux,Advanced
112,Alexis Petty,IT,Engineer,Networking,Advanced
112,Alexis Petty,IT,Engineer,Cloud Infrastructure,Advanced
112,Alexis Petty,IT,Engineer,Communication,Advanced
113,David Matthews,IT,Developer,Python,Advanced
113,David Matthews,IT,Developer,Git,Advanced
113,David Matthews,IT,Developer,Docker,Advanced
113,David Matthews,IT,Developer,REST APIs,Advanced
113,David Matthews,IT,Developer,SQL,Advanced
113,David Matthews,IT,Developer,Agile Methodology,Advanced
114,Melissa Snyder,Support,Helpdesk,Critical Thinking,Beginner
114,Melissa Snyder,Support,Helpdesk,Hardware Support,Beginner
114,Melissa Snyder,Support,Helpdesk,Customer Service,Beginner
114,Melissa Snyder,Support,Helpdesk,Active Directory,Beginner
115,Dan Sullivan,Sales,Account Manager,Contract Negotiation,Intermediate
115,Dan Sullivan,Sales,Account Manager,Upselling,Intermediate
115,Dan Sullivan,Sales,Account Manager,Account Planning,Intermediate
115,Dan Sullivan,Sales,Account Manager,Communication,Intermediate
116,Christine Burton,Support,Helpdesk,Hardware Support,Advanced
116,Christine Burton,Support,Helpdesk,Windows OS,Advanced
116,Christine Burton,Support,Helpdesk,Active Directory,Advanced
116,Christine Burton,Support,Helpdesk,Customer Service,Advanced
116,Christine Burton,Support,Helpdesk,Agile Methodology,Advanced
117,Daniel Thomas,Marketing,SEO Analyst,Technical SEO,Advanced
117,Daniel Thomas,Marketing,SEO Analyst,Google Search Console,Advanced
117,Daniel Thomas,Marketing,SEO Analyst,Ahrefs / SEMrush,Advanced
117,Daniel Thomas,Marketing,SEO Analyst,Critical Thinking,Advanced
117,Daniel Thomas,Marketing,SEO Analyst,Google Analytics,Advanced
118,Paige Ortiz,HR,HR Executive,HR Operations,Advanced
118,Paige Ortiz,HR,HR Executive,Onboarding,Advanced
118,Paige Ortiz,HR,HR Executive,Communication,Advanced
118,Paige Ortiz,HR,HR Executive,Data Literacy,Advanced
118,Paige Ortiz,HR,HR Executive,HRIS,Advanced
119,Brett Booth,Finance,Auditor,Risk Assessment,Intermediate
119,Brett Booth,Finance,Auditor,Internal Auditing,Intermediate
119,Brett Booth,Finance,Auditor,Financial Analysis,Intermediate
119,Brett Booth,Finance,Auditor,Data Literacy,Intermediate
120,Christopher Stone,Sales,Sales Executive,Data Literacy,Advanced
120,Christopher Stone,Sales,Sales Executive,Contract Closing,Advanced
120,Christopher Stone,Sales,Sales Executive,CRM,Advanced
120,Christopher Stone,Sales,Sales Executive,Lead Generation,Advanced
120,Christopher Stone,Sales,Sales Executive,Negotiation,Advanced
120,Christopher Stone,Sales,Sales Executive,Communication,Advanced
121,Larry Craig,IT,Developer,Python,Advanced
121,Larry Craig,IT,Developer,Docker,Advanced
121,Larry Craig,IT,Developer,REST APIs,Advanced
121,Larry Craig,IT,Developer,System Design,Advanced
121,Larry Craig,IT,Developer,Communication,Advanced
121,Larry Craig,IT,Developer,SQL,Advanced
122,William Lee,Support,Support Engineer,Troubleshooting,Advanced
122,William Lee,Support,Support Engineer,Linux,Advanced
122,William Lee,Support,Support Engineer,Customer Support,Advanced
122,William Lee,Support,Support Engineer,ITIL,Advanced
122,William Lee,Support,Support Engineer,Bash Scripting,Advanced
122,William Lee,Support,Support Engineer,Communication,Advanced
123,Vicki Young,Finance,Auditor,Internal Auditing,Advanced
123,Vicki Young,Finance,Auditor,Financial Analysis,Advanced
123,Vicki Young,Finance,Auditor,Data Literacy,Advanced
123,Vicki Young,Finance,Auditor,Risk Assessment,Advanced
123,Vicki Young,Finance,Auditor,Excel,Advanced
124,Tara Lloyd,IT,Engineer,Python,Intermediate
124,Tara Lloyd,IT,Engineer,Cloud Infrastructure,Intermediate
124,Tara Lloyd,IT,Engineer,Git,Intermediate
124,Tara Lloyd,IT,Engineer,Communication,Intermediate
125,Elizabeth Hunt,Finance,Accountant,QuickBooks,Advanced
125,Elizabeth Hunt,Finance,Accountant,Tax Compliance,Advanced
125,Elizabeth Hunt,Finance,Accountant,Auditing,Advanced
125,Elizabeth Hunt,Finance,Accountant,Financial Accounting,Advanced
125,Elizabeth Hunt,Finance,Accountant,Excel,Advanced
125,Elizabeth Hunt,Finance,Accountant,Agile Methodology,Advanced
126,Jennifer Perkins,IT,Developer,Python,Advanced
126,Jennifer Perkins,IT,Developer,Docker,Advanced
126,Jennifer Perkins,IT,Developer,REST APIs,Advanced
126,Jennifer Perkins,IT,Developer,System Design,Advanced
126,Jennifer Perkins,IT,Developer,Data Literacy,Advanced
127,Amanda Martin,Sales,Sales Executive,Contract Closing,Advanced
127,Amanda Martin,Sales,Sales Executive,Lead Generation,Advanced
127,Amanda Martin,Sales,Sales Executive,Critical Thinking,Advanced
127,Amanda Martin,Sales,Sales Executive,B2B Sales,Advanced
127,Amanda Martin,Sales,Sales Executive,Negotiation,Advanced
127,Amanda Martin,Sales,Sales Executive,Communication,Advanced
128,Michelle Christensen,HR,HR Executive,Critical Thinking,Intermediate
128,Michelle Christensen,HR,HR Executive,Recruitment,Intermediate
128,Michelle Christensen,HR,HR Executive,Communication,Intermediate
128,Michelle Christensen,HR,HR Executive,Onboarding,Intermediate
129,Christina Romero,Support,Support Engineer,Linux,Advanced
129,Christina Romero,Support,Support Engineer,Customer Support,Advanced
129,Christina Romero,Support,Support Engineer,ITIL,Advanced
129,Christina Romero,Support,Support Engineer,Data Literacy,Advanced
129,Christina Romero,Support,Support Engineer,SQL,Advanced
130,Leah Smith,IT,Tester,Python,Advanced
130,Leah Smith,IT,Tester,Test Automation,Advanced
130,Leah Smith,IT,Tester,API Testing,Advanced
130,Leah Smith,IT,Tester,Unit Testing,Advanced
130,Leah Smith,IT,Tester,Communication,Advanced
131,Kenneth Jacobs,Support,Helpdesk,Hardware Support,Advanced
131,Kenneth Jacobs,Support,Helpdesk,Windows OS,Advanced
131,Kenneth Jacobs,Support,Helpdesk,Active Directory,Advanced
131,Kenneth Jacobs,Support,Helpdesk,Customer Service,Advanced
131,Kenneth Jacobs,Support,Helpdesk,Data Literacy,Advanced
132,Robert Smith,HR,HR Executive,HR Operations,Advanced
132,Robert Smith,HR,HR Executive,Communication,Advanced
132,Robert Smith,HR,HR Executive,Recruitment,Advanced
132,Robert Smith,HR,HR Executive,HRIS,Advanced
132,Robert Smith,HR,HR Executive,Agile Methodology,Advanced
133,Jamie Morgan,Finance,Auditor,Compliance,Intermediate
133,Jamie Morgan,Finance,Auditor,Financial Analysis,Intermediate
133,Jamie Morgan,Finance,Auditor,Forensic Accounting,Intermediate
133,Jamie Morgan,Finance,Auditor,Communication,Intermediate
133,Jamie Morgan,Finance,Auditor,Excel,Intermediate
134,Shaun Diaz,HR,HR Manager,Labor Law,Advanced
134,Shaun Diaz,HR,HR Manager,Talent Acquisition,Advanced
134,Shaun Diaz,HR,HR Manager,Leadership,Advanced
134,Shaun Diaz,HR,HR Manager,Performance Management,Advanced
134,Shaun Diaz,HR,HR Manager,Communication,Advanced
134,Shaun Diaz,HR,HR Manager,Employee Relations,Advanced
135,Christy Sanders,Marketing,Content Lead,Team Leadership,Advanced
135,Christy Sanders,Marketing,Content Lead,Brand Storytelling,Advanced
135,Christy Sanders,Marketing,Content Lead,Content Strategy,Advanced
135,Christy Sanders,Marketing,Content Lead,Editorial Planning,Advanced
135,Christy Sanders,Marketing,Content Lead,Communication,Advanced
135,Christy Sanders,Marketing,Content Lead,Copywriting,Advanced
136,Gerald Simmons,Marketing,SEO Analyst,Google Analytics,Beginner
136,Gerald Simmons,Marketing,SEO Analyst,Keyword Research,Beginner
136,Gerald Simmons,Marketing,SEO Analyst,Ahrefs / SEMrush,Beginner
136,Gerald Simmons,Marketing,SEO Analyst,Data Literacy,Beginner
137,Nathaniel Bryant II,Finance,Auditor,Compliance,Advanced
137,Nathaniel Bryant II,Finance,Auditor,Internal Auditing,Advanced
137,Nathaniel Bryant II,Finance,Auditor,Data Literacy,Advanced
137,Nathaniel Bryant II,Finance,Auditor,Risk Assessment,Advanced
137,Nathaniel Bryant II,Finance,Auditor,Excel,Advanced
138,Krista Kennedy,IT,Engineer,Git,Advanced
138,Krista Kennedy,IT,Engineer,Linux,Advanced
138,Krista Kennedy,IT,Engineer,Networking,Advanced
138,Krista Kennedy,IT,Engineer,Security,Advanced
138,Krista Kennedy,IT,Engineer,Cloud Infrastructure,Advanced
138,Krista Kennedy,IT,Engineer,Agile Methodology,Advanced
139,Amanda Smith,IT,Developer,Git,Intermediate
139,Amanda Smith,IT,Developer,Docker,Intermediate
139,Amanda Smith,IT,Developer,System Design,Intermediate
139,Amanda Smith,IT,Developer,Data Literacy,Intermediate
139,Amanda Smith,IT,Developer,SQL,Intermediate
140,Dawn Burnett,Sales,Account Manager,Upselling,Intermediate
140,Dawn Burnett,Sales,Account Manager,Contract Negotiation,Intermediate
140,Dawn Burnett,Sales,Account Manager,Account Planning,Intermediate
140,Dawn Burnett,Sales,Account Manager,Communication,Intermediate
141,Linda Hernandez,IT,Tester,Python,Advanced
141,Linda Hernandez,IT,Tester,JIRA,Advanced
141,Linda Hernandez,IT,Tester,Test Automation,Advanced
141,Linda Hernandez,IT,Tester,Unit Testing,Advanced
141,Linda Hernandez,IT,Tester,Communication,Advanced
142,Joshua Shaw,Sales,Account Manager,Client Retention,Advanced
142,Joshua Shaw,Sales,Account Manager,Data Literacy,Advanced
142,Joshua Shaw,Sales,Account Manager,Account Planning,Advanced
142,Joshua Shaw,Sales,Account Manager,CRM (Salesforce),Advanced
143,Timothy Andrade,Support,Helpdesk,Agile Methodology,Intermediate
143,Timothy Andrade,Support,Helpdesk,Windows OS,Intermediate
143,Timothy Andrade,Support,Helpdesk,Customer Service,Intermediate
143,Timothy Andrade,Support,Helpdesk,Ticketing Systems,Intermediate
144,Kelsey Nichols,Sales,Account Manager,Client Retention,Intermediate
144,Kelsey Nichols,Sales,Account Manager,Upselling,Intermediate
144,Kelsey Nichols,Sales,Account Manager,Account Planning,Intermediate
144,Kelsey Nichols,Sales,Account Manager,Agile Methodology,Intermediate
145,Garrett Garcia,Support,Support Engineer,Troubleshooting,Intermediate
145,Garrett Garcia,Support,Support Engineer,ITIL,Intermediate
145,Garrett Garcia,Support,Support Engineer,Linux,Intermediate
145,Garrett Garcia,Support,Support Engineer,Agile Methodology,Intermediate
146,John Brown,HR,HR Manager,Labor Law,Advanced
146,John Brown,HR,HR Manager,Talent Acquisition,Advanced
146,John Brown,HR,HR Manager,Leadership,Advanced
146,John Brown,HR,HR Manager,Performance Management,Advanced
146,John Brown,HR,HR Manager,Communication,Advanced
146,John Brown,HR,HR Manager,Employee Relations,Advanced
147,Brian Foster,Sales,Account Manager,Contract Negotiation,Advanced
147,Brian Foster,Sales,Account Manager,Upselling,Advanced
147,Brian Foster,Sales,Account Manager,Account Planning,Advanced
147,Brian Foster,Sales,Account Manager,CRM (Salesforce),Advanced
147,Brian Foster,Sales,Account Manager,Data Literacy,Advanced
148,Daniel Lam,Sales,Account Manager,Contract Negotiation,Advanced
148,Daniel Lam,Sales,Account Manager,Client Retention,Advanced
148,Daniel Lam,Sales,Account Manager,Account Planning,Advanced
148,Daniel Lam,Sales,Account Manager,CRM (Salesforce),Advanced
148,Daniel Lam,Sales,Account Manager,Agile Methodology,Advanced
149,Antonio Myers,Support,Support Engineer,Troubleshooting,Advanced
149,Antonio Myers,Support,Support Engineer,Customer Support,Advanced
149,Antonio Myers,Support,Support Engineer,ITIL,Advanced
149,Antonio Myers,Support,Support Engineer,Bash Scripting,Advanced
149,Antonio Myers,Support,Support Engineer,SQL,Advanced
149,Antonio Myers,Support,Support Engineer,Agile Methodology,Advanced
150,Mary Fowler,Marketing,Content Lead,SEO,Advanced
150,Mary Fowler,Marketing,Content Lead,Team Leadership,Advanced
150,Mary Fowler,Marketing,Content Lead,Content Strategy,Advanced
150,Mary Fowler,Marketing,Content Lead,Editorial Planning,Advanced
150,Mary Fowler,Marketing,Content Lead,Agile Methodology,Advanced
151,David Wright,HR,HR Executive,HRIS,Intermediate
151,David Wright,HR,HR Executive,Communication,Intermediate
151,David Wright,HR,HR Executive,Onboarding,Intermediate
152,Nancy Jones,Sales,Account Manager,Agile Methodology,Intermediate
152,Nancy Jones,Sales,Account Manager,Client Retention,Intermediate
152,Nancy Jones,Sales,Account Manager,Account Planning,Intermediate
152,Nancy Jones,Sales,Account Manager,CRM (Salesforce),Intermediate
153,Robert Stone,IT,Tester,JIRA,Intermediate
153,Robert Stone,IT,Tester,Selenium,Intermediate
153,Robert Stone,IT,Tester,API Testing,Intermediate
153,Robert Stone,IT,Tester,Critical Thinking,Intermediate
153,Robert Stone,IT,Tester,Unit Testing,Intermediate
154,Kelli Ashley,Marketing,SEO Analyst,Google Search Console,Advanced
154,Kelli Ashley,Marketing,SEO Analyst,Ahrefs / SEMrush,Advanced
154,Kelli Ashley,Marketing,SEO Analyst,Google Analytics,Advanced
154,Kelli Ashley,Marketing,SEO Analyst,Keyword Research,Advanced
154,Kelli Ashley,Marketing,SEO Analyst,Communication,Advanced
155,Austin Middleton,HR,HR Executive,HR Operations,Advanced
155,Austin Middleton,HR,HR Executive,Onboarding,Advanced
155,Austin Middleton,HR,HR Executive,Communication,Advanced
155,Austin Middleton,HR,HR Executive,Recruitment,Advanced
155,Austin Middleton,HR,HR Executive,HRIS,Advanced
156,Aaron Franklin,IT,Developer,Python,Beginner
156,Aaron Franklin,IT,Developer,SQL,Beginner
156,Aaron Franklin,IT,Developer,Docker,Beginner
156,Aaron Franklin,IT,Developer,Critical Thinking,Beginner
157,Robert Sweeney,HR,HR Executive,HR Operations,Advanced
